"Year","OccurDate","ClaimCost","ClaimCost2007"
1993,1993-06-11,1697676.387,322.931102436614
1993,1993-06-11,4187600.287,796.56310684422
1993,1993-06-14,1155905.666,219.875763067975
1993,1993-06-16,2690929.695,511.867220184038
1993,1993-06-16,4223609.49,803.412758351244
1993,1993-06-16,1389950.81,264.395706297801
1993,1993-06-17,1393800.93,265.128074083343
1993,1993-06-20,1891459.802,359.79248091786
1993,1993-06-21,1625870.713,309.272265190841
1993,1993-06-21,1077446.642,204.951329111988
1993,1993-06-22,2829459.597,538.218304711019
1993,1993-06-22,3057010.677,581.502950529116
1993,1993-06-22,21523628.31,4094.2131679565
1993,1993-06-23,1650495.131,313.956308929974
1993,1993-06-23,3055817.077,581.275904569815
1993,1993-06-24,1540870.468,293.103563643582
1993,1993-06-24,2944288.314,560.060962390743
1993,1993-06-24,1471319.955,279.873701927822
1993,1993-06-25,2263567.468,430.574603898814
1993,1993-06-26,1880245.83,357.659365108284
1993,1993-06-26,1666020.314,316.909501010697
1993,1993-06-26,9054271.968,1722.29881429526
1993,1993-06-26,1924032.819,365.988502945406
1993,1993-06-26,12187538.91,2318.30719113102
1993,1993-06-26,14506542.23,2759.42677341203
1993,1993-06-27,3282173.51,624.333305268827
1993,1993-06-27,10339736.15,1966.81912960082
1993,1993-06-27,16744810.41,3185.18896015804
1993,1993-06-28,1078092.171,205.074121296188
1993,1993-06-28,3395351.726,645.862005523223
1993,1993-06-29,3395351.726,645.862005523223
1993,1993-06-30,1228004.762,233.590414891052
1993,1993-07-02,1743184.838,331.587695862869
1993,1993-07-02,5646363.466,1074.04826549737
1993,1993-07-02,5838339.818,1110.56590541264
1993,1993-07-02,4517090.564,859.238572680075
1993,1993-07-02,2258544.759,429.619186855254
1993,1993-07-02,2258544.759,429.619186855254
1993,1993-07-02,1182570.854,224.948000994743
1993,1993-07-03,1692452.817,321.937477720106
1993,1993-07-04,2371472.886,451.100315312637
1993,1993-07-04,1693909.354,322.21453941617
1993,1993-07-04,2823181.21,537.024033263905
1993,1993-07-04,1693909.354,322.21453941617
1993,1993-07-04,4742944.726,902.200431655708
1993,1993-07-04,1806836.435,343.695468903987
1993,1993-07-04,5569890.582,1059.50163403938
1993,1993-07-04,30490361.04,5799.8603148019
1993,1993-07-05,2028956.718,385.947071395483
1993,1993-07-05,1468054.146,279.25248147097
1993,1993-07-05,1072808.839,204.069128683719
1993,1993-07-05,1071745.452,203.866851772255
1993,1993-07-05,1129272.902,214.8096928173
1993,1993-07-05,1392229.541,264.829165300719
1993,1993-07-05,6078502.127,1156.2494525262
1993,1993-07-05,1587421.148,301.958409317756
1993,1993-07-05,3231625.27,614.718045850466
1993,1993-07-05,1444973.319,274.862058793637
1993,1993-07-05,5081727.015,966.643419088724
1993,1993-07-05,6032682.388,1147.53364606159
1993,1993-07-05,1806836.435,343.695468903987
1993,1993-07-05,1129272.902,214.8096928173
1993,1993-07-05,1411591.128,268.512116116735
1993,1993-07-05,1468054.146,279.25248147097
1993,1993-07-05,1625567.144,309.214520456576
1993,1993-07-05,5307581.177,1009.60527806436
1993,1993-07-05,1129272.902,214.8096928173
1993,1993-07-05,2032690.597,386.657327879621
1993,1993-07-05,1211735.049,230.495598708386
1993,1993-07-05,2698175.226,513.245461250171
1993,1993-07-05,1697878.495,322.969547313241
1993,1993-07-05,4968799.934,945.162489600908
1993,1993-07-05,10542705.66,2005.42788220363
1993,1993-07-05,11292725.89,2148.09633278606
1993,1993-07-05,25526768.26,4855.68832727469
1993,1993-07-05,191072926.6,36345.7908145648
1993,1993-07-06,3378548.316,642.665669780118
1993,1993-07-06,2258543.714,429.618988075908
1993,1993-07-06,1078034.805,205.063209166076
1993,1993-07-06,1806836.435,343.695468903987
1993,1993-07-06,9034181.128,1718.47714536015
1993,1993-07-06,2258544.759,429.619186855254
1993,1993-07-07,1671873.092,318.022813339437
1993,1993-07-07,2032690.597,386.657327879621
1993,1993-07-07,1129272.902,214.8096928173
1993,1993-07-07,2943484.035,559.907972865692
1993,1993-07-07,3364215.074,639.939208084594
1993,1993-07-07,3952454.113,751.833726271424
1993,1993-07-07,1129272.902,214.8096928173
1993,1993-07-07,11397294.35,2167.98728981797
1993,1993-07-07,23375943.43,4446.559568214
1993,1993-07-08,1202528.44,228.744322424614
1993,1993-07-08,2312548.499,439.891749651936
1993,1993-07-08,31447456.25,5981.91845831433
1993,1993-07-09,2235562.22,425.247460469181
1993,1993-07-09,1129272.902,214.8096928173
1993,1993-07-09,5646363.466,1074.04826549737
1993,1993-07-09,2823181.21,537.024033263905
1993,1993-07-09,5179011.749,985.148869621844
1993,1993-07-09,30498623.47,5801.43198985678
1993,1993-07-10,2597327.048,494.062174288271
1993,1993-07-11,1474356.046,280.451225548481
1993,1993-07-12,1897026.695,360.851412353441
1993,1993-07-13,3042683.283,578.777601237052
1993,1993-07-15,3800521.542,722.933193151705
1993,1993-07-15,11734655.65,2232.15997747664
1993,1993-07-15,21128687.09,4019.0876584372
1993,1993-07-16,1136948.736,216.269785892
1993,1993-07-16,1129272.902,214.8096928173
1993,1993-07-16,1242611.954,236.368987210361
1993,1993-07-16,3387817.661,644.428879672555
1993,1993-07-16,5127016.629,975.25838545684
1993,1993-07-16,11857362.34,2255.50117900449
1993,1993-07-16,14849934.69,2824.74670512892
1993,1993-07-17,2301539.256,437.797577284218
1993,1993-07-19,3387817.661,644.428879672555
1993,1993-07-21,1071102.401,203.744530951902
1993,1993-07-22,1814741.257,345.199119954666
1993,1993-07-23,1693909.354,322.21453941617
1993,1993-07-24,1129272.902,214.8096928173
1993,1993-07-24,2202404.835,418.940280270434
1993,1993-07-24,5952645.015,1132.30897939547
1993,1993-07-24,3480718.147,662.100360875101
1993,1993-07-24,3738967.443,711.224405068312
1993,1993-07-24,1081068.124,205.640205498365
1993,1993-07-24,1129272.902,214.8096928173
1993,1993-07-24,6563071.928,1248.42406321331
1993,1993-07-24,1225261.078,233.068512774934
1993,1993-07-24,2845020.896,541.178366758118
1993,1993-07-24,1129272.902,214.8096928173
1993,1993-07-24,1237585.7,235.412895838781
1993,1993-07-24,1468054.146,279.25248147097
1993,1993-07-24,2823181.21,537.024033263905
1993,1993-07-24,2371472.886,451.100315312637
1993,1993-07-25,8783014.804,1670.70042034626
1993,1993-07-25,1322559.405,251.576548961308
1993,1993-07-26,2258544.759,429.619186855254
1993,1993-07-26,16939089.35,3222.14459714212
1993,1993-07-27,56463630.48,10740.4818598564
1993,1993-07-27,100053553.8,19032.1339677884
1993,1993-07-29,1316847.23,250.489982060698
1993,1993-07-30,1227519.599,233.498127442365
1993,1993-07-30,1693909.354,322.21453941617
1993,1993-07-30,1580896.532,300.717300320782
1993,1993-08-01,2889398.737,549.619896149483
1993,1993-08-01,1400775.323,266.45473942284
1993,1993-08-01,9826941.764,1869.27565331621
1993,1993-08-01,2794091.254,531.49055725349
1993,1993-08-01,11804680.25,2245.48001977024
1993,1993-08-01,22789673.28,4335.03957104909
1993,1993-08-02,1301703.639,247.609376207942
1993,1993-08-02,1355127.065,257.771551983154
1993,1993-08-04,9650645.401,1835.74065259692
1993,1993-08-04,1866687.233,355.080255974039
1993,1993-08-07,2175611.042,413.843579168737
1993,1993-08-07,14476584.49,2753.72822798912
1993,1993-08-10,2672904.889,508.438551141246
1993,1993-08-14,8469544.677,1611.0722989515
1993,1993-08-14,5646363.466,1074.04826549737
1993,1993-08-14,2066762.891,393.138541583375
1993,1993-08-14,21456179.92,4081.38317096351
1993,1993-08-15,5759290.547,1095.52919498519
1993,1993-08-15,1806836.435,343.695468903987
1993,1993-08-15,3647923.963,693.906162562731
1993,1993-08-20,1693909.354,322.21453941617
1993,1993-08-20,7340271.774,1396.26260594398
1993,1993-08-20,3952454.113,751.833726271424
1993,1993-08-20,3213018.615,611.178697799319
1993,1993-08-20,3301946.822,628.094574196097
1993,1993-08-21,7340271.774,1396.26260594398
1993,1993-08-21,7904908.225,1503.66745235263
1993,1993-08-22,1983061.696,377.21694463852
1993,1993-08-22,4584286.783,872.020601839111
1993,1993-08-22,7640479.366,1453.3679349612
1993,1993-08-22,3387817.661,644.428879672555
1993,1993-08-22,5000477.778,951.188232294904
1993,1993-08-24,1065532.429,202.685013830573
1993,1993-08-24,2505188.814,476.535688257112
1993,1993-08-24,1706319.716,324.575231897367
1993,1993-08-24,9667122.146,1838.87485029689
1993,1993-08-24,22488145.08,4277.68303667813
1993,1993-08-24,103221004.7,19634.6447989948
1993,1993-08-27,6366895.355,1211.10745948586
1993,1993-08-27,1587998.325,302.068199620748
1993,1993-08-27,2258544.759,429.619186855254
1993,1993-08-28,6775635.323,1288.85775953533
1993,1993-08-28,10728089.44,2040.69148656763
1993,1993-08-29,9598817.579,1825.8819917688
1993,1993-08-29,1693909.354,322.21453941617
1993,1993-08-31,7053801.426,1341.77036819865
1993,1993-08-31,1580981.227,300.733410958787
1993,1993-08-31,13695366.36,2605.12532940597
1993,1993-08-31,25168663.07,4787.56974785607
1993,1993-08-31,38369982.2,7298.71767505431
1993,1993-09-01,3549985.722,675.27640227448
1993,1993-09-01,2595179.362,493.653642595789
1993,1993-09-01,10491696.56,1995.72495824037
1993,1993-09-01,16364783.09,3112.90036479123
1993,1993-09-02,5420508.258,1031.08620755218
1993,1993-09-02,2258544.759,429.619186855254
1993,1993-09-02,1151859.155,219.106037890516
1993,1993-09-02,1693909.354,322.21453941617
1993,1993-09-03,3764241.962,716.032110675061
1993,1993-09-03,4517090.564,859.238572680075
1993,1993-09-03,2258544.759,429.619186855254
1993,1993-09-04,4065381.194,773.314655759241
1993,1993-09-04,1355127.065,257.771551983154
1993,1993-09-05,3387829.163,644.431067576898
1993,1993-09-05,1693909.354,322.21453941617
1993,1993-09-12,1798602.245,342.129165646938
1993,1993-09-12,1153508.084,219.419696290837
1993,1993-09-12,13551271.69,2577.71571765978
1993,1993-09-12,16939089.35,3222.14459714212
1993,1993-09-12,22752695.23,4328.00562597928
1993,1993-09-13,1693909.354,322.21453941617
1993,1993-09-13,5646363.466,1074.04826549737
1993,1993-09-14,6210998.872,1181.45291312668
1993,1993-09-14,2258544.759,429.619186855254
1993,1993-09-15,2878527.515,547.551978063223
1993,1993-09-15,3952454.113,751.833726271424
1993,1993-09-15,5158914.052,981.325896351823
1993,1993-09-18,1394695.093,265.298161295228
1993,1993-09-18,2027669.571,385.702230975429
1993,1993-09-20,1298663.001,247.030987659353
1993,1993-09-20,2258544.759,429.619186855254
1993,1993-09-20,4459975.085,848.374096540273
1993,1993-09-20,3387817.661,644.428879672555
1993,1993-09-21,2823181.21,537.024033263905
1993,1993-09-21,1129272.902,214.8096928173
1993,1993-09-21,1812160.688,344.708245487385
1993,1993-09-22,5169649.344,983.367957905535
1993,1993-09-22,1077641.655,204.988424381476
1993,1993-09-22,1071244.604,203.771580731183
1993,1993-09-22,1129272.902,214.8096928173
1993,1993-09-22,17706548.28,3368.1302279947
1993,1993-09-23,1355127.065,257.771551983154
1993,1993-09-23,1693909.354,322.21453941617
1993,1993-09-23,1129272.902,214.8096928173
1993,1993-09-23,2371217.757,451.051784809495
1993,1993-09-24,2258544.759,429.619186855254
1993,1993-09-24,1607934.999,305.860543181064
1993,1993-09-25,1405230.674,267.302233928383
1993,1993-09-26,1363725.127,259.407070779162
1993,1993-09-27,1101158.502,209.461786552086
1993,1993-09-27,3387817.661,644.428879672555
1993,1993-09-28,3669010.809,697.917291231207
1993,1993-09-30,1722168.048,327.589893209577
1993,1993-09-30,1367058.537,260.041150262399
1993,1993-09-30,1806836.435,343.695468903987
1993,1993-10-01,4831476.088,919.040820406945
1993,1993-10-01,1351462.9,257.074556459142
1993,1993-10-02,1689327.843,321.343046822302
1993,1993-10-02,5631091.768,1071.14329119898
1993,1993-10-03,1479240.361,281.38031735872
1993,1993-10-03,3956578.748,752.618312154752
1993,1993-10-03,11262182.49,2142.2863834284
1993,1993-10-05,1689327.843,321.343046822302
1993,1993-10-06,13514619.62,2570.74378033279
1993,1993-10-08,8108771.144,1542.44614874185
1993,1993-10-10,3639824.955,692.365573554065
1993,1993-10-11,1115494.578,212.188787329587
1993,1993-10-11,1290760.394,245.5277579448
1993,1993-10-11,2815545.362,535.571546304929
1993,1993-10-11,1488603.513,283.161371168972
1993,1993-10-11,11825291.77,2249.40073217895
1993,1993-10-12,3667448.286,697.620068934404
1993,1993-10-12,5067982.487,964.028942258217
1993,1993-10-12,1126218.562,214.228697881534
1993,1993-10-12,1126218.562,214.228697881534
1993,1993-10-13,4445311.505,845.584798125494
1993,1993-10-13,6757309.287,1285.37179068161
1993,1993-10-13,1576705.153,299.920018429154
1993,1993-10-14,6016459.665,1144.44776829182
1993,1993-10-14,4535921.038,862.820495462761
1993,1993-10-15,2912639.966,554.040830410231
1993,1993-10-15,5406426.174,1028.40752099828
1993,1993-10-15,3379233.388,642.795983812817
1993,1993-10-18,2325399.634,442.33628573955
1993,1993-10-18,1884877.882,358.540471584382
1993,1993-10-18,2243759.081,426.806663023636
1993,1993-10-18,1126218.562,214.228697881534
1993,1993-10-19,2252436.081,428.457197364162
1993,1993-10-19,1351461.857,257.074358060235
1993,1993-10-19,3941763.925,749.800244376683
1993,1993-10-22,5725369.813,1089.0768109443
1993,1993-10-23,1126218.562,214.228697881534
1993,1993-10-23,1689327.843,321.343046822302
1993,1993-10-23,1689327.843,321.343046822302
1993,1993-10-24,3378654.643,642.685895245696
1993,1993-10-26,1106544.368,210.486283127684
1993,1993-10-26,4504873.206,856.91459331745
1993,1993-10-26,4504873.206,856.91459331745
1993,1993-10-27,15010671.73,2855.32201967477
1993,1993-10-27,27473648.48,5226.02285072744
1993,1993-10-28,2830147.458,538.34914926582
1993,1993-10-28,4597616.274,874.55613055148
1993,1993-10-30,1546723.045,294.216837738208
1993,1993-10-31,33786548.52,6426.85935001565
1993,1993-10-31,50679822.78,9640.28902502348
1993,1993-11-02,4185913.925,796.242327958481
1993,1993-11-02,8109156.974,1542.51954111993
1993,1993-11-02,9164594.529,1743.28431336928
1993,1993-11-02,22911482.67,4358.21008864658
1993,1993-11-04,1801949.491,342.765877006761
1993,1993-11-04,1126218.562,214.228697881534
1993,1993-11-05,2815545.362,535.571546304929
1993,1993-11-05,6757309.287,1285.37179068161
1993,1993-11-05,1098886.167,209.029544192897
1993,1993-11-07,3153411.348,599.840235066996
1993,1993-11-12,21217952.41,4036.06766029014
1993,1993-11-12,46645224.02,8872.82978754267
1993,1993-11-14,3744675.78,712.310241906596
1993,1993-11-14,1773793.297,337.410020709021
1993,1993-11-17,3266032.996,621.263065251456
1993,1993-11-18,2987064.458,568.19781782779
1993,1993-11-19,3153411.348,599.840235066996
1993,1993-11-19,3525522.34,670.622990717907
1993,1993-11-19,3378654.643,642.685895245696
1993,1993-11-19,2020911.059,384.416630405318
1993,1993-11-19,2857438.142,543.540368710146
1993,1993-11-20,3153411.348,599.840235066996
1993,1993-11-20,11712670.13,2227.97790351625
1993,1993-11-21,9970348.031,1896.55431740864
1993,1993-11-22,4379941.5,833.150150425504
1993,1993-11-22,8755993.418,1665.56042662474
1993,1993-11-22,8334015.482,1585.29200731945
1993,1993-11-22,14253145.92,2711.22586164328
1993,1993-11-23,1689327.843,321.343046822302
1993,1993-11-24,1877673.291,357.170018103347
1993,1993-11-24,1413602.362,268.894691982107
1993,1993-11-25,1471878.311,279.97991211017
1993,1993-11-26,1049677.219,199.669044188849
1993,1993-11-26,6757309.287,1285.37179068161
1993,1993-11-26,12611862.23,2399.02174813756
1993,1993-11-29,1979107.959,376.464866882163
1993,1993-11-29,4504873.206,856.91459331745
1993,1993-11-29,1689327.843,321.343046822302
1993,1993-12-01,2508432.101,477.152624591062
1993,1993-12-01,2648712.535,503.836694387167
1993,1993-12-01,6757309.287,1285.37179068161
1993,1993-12-03,15288119.89,2908.0980616012
1993,1993-12-03,16083277.67,3059.35255301826
1993,1993-12-04,2252436.081,428.457197364162
1993,1993-12-04,24438936.12,4648.76147423825
1993,1993-12-05,7095175.273,1349.64047944368
1993,1993-12-05,3040789.701,578.417405072756
1993,1993-12-05,6248693.78,1188.62321854525
1993,1993-12-05,1689327.843,321.343046822302
1993,1993-12-05,1550653.296,294.964448000094
1993,1993-12-05,17171889.29,3266.42767832712
1993,1993-12-06,2252436.081,428.457197364162
1993,1993-12-09,1764023.459,335.551607303424
1993,1993-12-09,8271848.909,1573.46671475644
1993,1993-12-09,1596119.694,303.61304212698
1993,1993-12-10,2815545.362,535.571546304929
1993,1993-12-12,2350664.19,447.14209618972
1993,1993-12-12,5631091.768,1071.14329119898
1993,1993-12-12,12388401.05,2356.5150809295
1993,1993-12-13,23122316.79,4398.31484319474
1993,1993-12-14,1914571.138,364.188707001002
1993,1993-12-16,6194200.006,1178.25744174084
1993,1993-12-17,1126218.562,214.228697881534
1993,1993-12-17,5067982.487,964.028942258217
1993,1993-12-18,3378654.643,642.685895245696
1993,1993-12-19,4875917.43,927.494428924869
1993,1993-12-20,1168065.459,222.188792446814
1993,1993-12-20,2487591.033,473.188247683464
1993,1993-12-20,7099089.881,1350.3851141024
1993,1993-12-21,3642821.914,692.935653506427
1993,1993-12-21,7019298.183,1335.20717960455
1993,1993-12-21,3378654.643,642.685895245696
1993,1993-12-21,2118413.39,402.963472124434
1993,1993-12-21,2815545.362,535.571546304929
1993,1993-12-21,1689327.843,321.343046822302
1993,1993-12-21,1153989.969,219.511360200101
1993,1993-12-21,4193052.82,797.60028478122
1993,1993-12-21,22524364.99,4284.572768759
1993,1993-12-21,56310913.51,10711.4321187747
1993,1993-12-22,1054629.398,200.611045053195
1993,1993-12-22,14644184.47,2785.60900734389
1993,1993-12-23,2107334.86,400.856120020303
1993,1993-12-23,14640837.14,2784.97228000564
1993,1993-12-23,55090930.99,10479.3676905044
1993,1993-12-25,1801949.491,342.765877006761
1993,1993-12-25,3491276.291,664.108725430156
1993,1993-12-25,1126218.562,214.228697881534
1993,1993-12-26,4867550.136,925.902806695496
1993,1993-12-26,1591840.111,302.798982117227
1993,1993-12-27,3094687.002,588.669721099278
1993,1993-12-27,1294734.442,246.28369924881
1993,1993-12-28,1888788.319,359.284312837691
1993,1993-12-28,3378654.643,642.685895245696
1993,1993-12-28,11797050.07,2244.02861097522
1993,1993-12-29,1464083.505,278.497188244694
1993,1993-12-30,2951142.656,561.364791692656
1993,1993-12-31,1566390.982,297.958062288835
1994,1994-01-01,1225939.322,229.39566272228
1994,1994-01-02,1194588.714,223.529390738138
1994,1994-01-02,13032371.6,2438.59501557371
1994,1994-01-03,1218893.268,228.077217185946
1994,1994-01-03,2154058.309,403.06369529722
1994,1994-01-04,2228980.206,417.082952128534
1994,1994-01-04,1114490.103,208.541476064267
1994,1994-01-06,1379356.792,258.102876507062
1994,1994-01-07,1646394.631,308.070538813052
1994,1994-01-07,1665272.877,311.603003817225
1994,1994-01-07,3343470.309,625.624428192801
1994,1994-01-07,5572450.515,1042.70738032133
1994,1994-01-07,8644515.621,1617.54693254908
1994,1994-01-07,2117530.987,396.228765470521
1994,1994-01-07,1140864.507,213.476609293059
1994,1994-01-07,3036190.487,568.126755066631
1994,1994-01-08,2513223.284,470.270029239052
1994,1994-01-08,5961889.399,1115.5785161776
1994,1994-01-08,6925951.932,1295.97224341564
1994,1994-01-08,2779900.831,520.170274324116
1994,1994-01-09,2373863.46,444.19325805662
1994,1994-01-09,2454240.905,459.233347670206
1994,1994-01-09,11460582.44,2144.48452450171
1994,1994-01-10,1260643.255,235.889403127488
1994,1994-01-11,2566499.475,480.238978698823
1994,1994-01-12,2674776.038,500.499503409096
1994,1994-01-12,10141859.1,1897.72727551069
1994,1994-01-16,1283989.119,240.257841147215
1994,1994-01-16,2528028.666,473.040386918914
1994,1994-01-16,2006081.768,375.374578812509
1994,1994-01-18,1273286.886,238.255257668909
1994,1994-01-18,3610919.611,675.669082749449
1994,1994-01-18,1152200.645,215.597807987444
1994,1994-01-18,3052072.567,571.098582629079
1994,1994-01-19,2563326.819,479.645316751083
1994,1994-01-20,1337388.541,250.249849380292
1994,1994-01-20,4576449.419,856.337363968244
1994,1994-01-22,1692792.905,316.752504243475
1994,1994-01-22,7377548.984,1380.47430903008
1994,1994-01-22,1949809.41,364.844991723895
1994,1994-01-23,5572640.582,1042.7429453323
1994,1994-01-23,1975321.202,369.618714475136
1994,1994-01-24,1671735.154,312.812214002841
1994,1994-01-24,2136128.31,399.708664644883
1994,1994-01-24,11590696.86,2168.83131154899
1994,1994-01-24,200608209.1,37537.4639251714
1994,1994-01-26,5461001.295,1021.8531934762
1994,1994-01-26,12113771.63,2266.70816512907
1994,1994-01-26,18688647.92,3496.98773671586
1994,1994-01-26,32918266.04,6159.60946712672
1994,1994-01-26,52632457.94,9848.49523396624
1994,1994-01-26,106046021.2,19843.1495553537
1994,1994-01-27,2285577.348,427.673312242031
1994,1994-01-28,1404257.655,262.762283271928
1994,1994-01-28,2004967.474,375.166074030901
1994,1994-01-28,2841949.345,531.780685813929
1994,1994-01-28,1222349.98,228.724031205082
1994,1994-01-29,2228980.206,417.082952128534
1994,1994-01-29,4457960.412,834.165904257068
1994,1994-01-29,3343470.309,625.624428192801
1994,1994-01-29,23229742.79,4346.70961812916
1994,1994-01-30,16759700.97,3136.04649271572
1994,1994-01-30,22216245.09,4157.06566725261
1994,1994-02-01,1620744.988,303.271021619187
1994,1994-02-02,2228980.206,417.082952128534
1994,1994-02-02,1491793.942,279.141923118909
1994,1994-02-02,18574168.07,3475.56646358445
1994,1994-02-05,2584856.604,483.673933183979
1994,1994-02-05,1993794.251,373.075359711821
1994,1994-02-05,8742959.873,1635.96765209325
1994,1994-02-05,4899821.231,916.846142655942
1994,1994-02-05,1155598.875,216.233678955071
1994,1994-02-07,19597639.07,3667.0766012469
1994,1994-02-07,39789077.66,7445.26394995914
1994,1994-02-08,3143009.173,588.114484333784
1994,1994-02-11,8915920.823,1668.33180832702
1994,1994-02-11,2228980.206,417.082952128534
1994,1994-02-11,2786225.257,521.353690067108
1994,1994-02-11,1170214.19,218.96847162397
1994,1994-02-11,1104757.003,206.720235090285
1994,1994-02-13,2398382.1,448.781143909464
1994,1994-02-14,1429657.705,267.515097051833
1994,1994-02-14,1950357.68,364.947583065688
1994,1994-02-14,3789266.141,709.040979473363
1994,1994-02-14,3009122.651,563.061868031645
1994,1994-02-15,2752901.921,515.118284604001
1994,1994-02-15,8549460.201,1599.76032543489
1994,1994-02-15,1337383.32,250.248872435729
1994,1994-02-15,11144901.03,2085.41476064267
1994,1994-02-16,3151081.798,589.625020074462
1994,1994-02-17,3187994.476,596.532057054767
1994,1994-02-18,5676822.35,1062.23725902716
1994,1994-02-18,1671735.154,312.812214002841
1994,1994-02-18,1533483.358,286.942775118846
1994,1994-02-18,103814093.9,19425.5151480519
1994,1994-02-18,238524449.3,44632.2857426383
1994,1994-02-20,2340429.425,437.937138786547
1994,1994-02-20,13648902.93,2553.95930032776
1994,1994-02-20,17236701.21,3225.30195928724
1994,1994-02-22,6820747.77,1276.28662110951
1994,1994-02-22,1384210.81,259.011152027713
1994,1994-02-23,1250950.883,234.075783106993
1994,1994-02-24,1424875.745,266.62030490052
1994,1994-02-24,1114490.103,208.541476064267
1994,1994-02-25,5230117.955,978.650698996764
1994,1994-02-25,8801303.125,1646.88474131434
1994,1994-02-26,1893814.843,354.367384410625
1994,1994-02-26,3891798.921,728.226737362657
1994,1994-02-26,5917689.428,1107.30789343315
1994,1994-02-26,14457385.2,2705.24111566533
1994,1994-02-27,3676069.768,687.859868356271
1994,1994-02-27,1652224.048,309.161329321197
1994,1994-02-28,3738199.739,699.485521940178
1994,1994-02-28,27003381.67,5052.82645133419
1994,1994-03-01,2117530.987,396.228765470521
1994,1994-03-02,2709559.34,507.008095205419
1994,1994-03-03,1300250.289,243.3006033801
1994,1994-03-03,3232135.965,604.79173674771
1994,1994-03-03,1671735.154,312.812214002841
1994,1994-03-03,2117530.987,396.228765470521
1994,1994-03-03,11053558.18,2068.32284325763
1994,1994-03-04,4493842.342,840.880069439955
1994,1994-03-05,1114490.103,208.541476064267
1994,1994-03-05,1804708.937,337.694040149188
1994,1994-03-05,2622554.614,490.727920140816
1994,1994-03-05,4235061.973,792.457530753924
1994,1994-03-05,1114490.103,208.541476064267
1994,1994-03-07,6686940.618,1251.2488563856
1994,1994-03-07,6686940.618,1251.2488563856
1994,1994-03-07,16717350.5,3128.1219454254
1994,1994-03-09,8915920.823,1668.33180832702
1994,1994-03-10,1215309.148,227.40656280043
1994,1994-03-13,1972617.447,369.112792478074
1994,1994-03-13,1096211.299,205.121177618737
1994,1994-03-14,2228980.206,417.082952128534
1994,1994-03-14,1337388.541,250.249849380292
1994,1994-03-15,3785006.343,708.243893379673
1994,1994-03-16,2228980.206,417.082952128534
1994,1994-03-16,3009122.651,563.061868031645
1994,1994-03-17,5751756.778,1076.2588606377
1994,1994-03-17,1893510.944,354.310519351111
1994,1994-03-17,3510643.615,656.905610410516
1994,1994-03-17,6190874.158,1158.42575143751
1994,1994-03-17,1347448.515,252.132254456372
1994,1994-03-18,1486359.279,278.124998302008
1994,1994-03-18,24797403.75,4640.04764749947
1994,1994-03-18,38648475.28,7231.83638942062
1994,1994-03-19,4704650.641,880.326156688033
1994,1994-03-19,1114490.103,208.541476064267
1994,1994-03-19,3343470.309,625.624428192801
1994,1994-03-20,2347301.077,439.222950519843
1994,1994-03-20,5572450.515,1042.70738032133
1994,1994-03-20,11144901.03,2085.41476064267
1994,1994-03-22,3472431.798,649.755480769322
1994,1994-03-23,1406896.662,263.256089734312
1994,1994-03-23,1048665.313,196.224454287879
1994,1994-03-23,1783184.374,333.666400847972
1994,1994-03-24,1204159.944,225.320342875423
1994,1994-03-27,4051407.145,758.092354415118
1994,1994-03-27,2116801.004,396.092172303914
1994,1994-03-28,2184291.491,408.720876445287
1994,1994-03-28,9230883.738,1727.2671286343
1994,1994-03-30,7919841.404,1481.94713630854
1994,1994-03-30,1280328.763,239.572921612169
1994,1994-03-30,6686940.618,1251.2488563856
1994,1994-03-30,5572450.515,1042.70738032133
1994,1994-03-30,1114490.103,208.541476064267
1994,1994-03-30,2525566.15,472.579605149664
1994,1994-03-30,1114490.103,208.541476064267
1994,1994-03-30,1225939.322,229.39566272228
1994,1994-03-30,1161645.511,217.365115109838
1994,1994-03-30,3900715.36,729.895166131375
1994,1994-03-30,7712614.092,1443.17111720439
1994,1994-03-30,3981143.978,744.944831148929
1994,1994-03-30,1763123.953,329.912729285928
1994,1994-03-30,1207915.333,226.023044822391
1994,1994-03-30,19001099.24,3555.45309167561
1994,1994-03-30,453810602.8,84916.2614425897
1994,1994-03-31,3099920.362,580.051779942237
1994,1994-03-31,1315098.489,246.078973090663
1994,1994-03-31,1730076.318,323.72891252095
1994,1994-03-31,1185622.148,221.851582291177
1994,1994-03-31,1741788.412,325.920459457068
1994,1994-03-31,5015205.463,938.436642195642
1994,1994-03-31,1671735.154,312.812214002841
1994,1994-03-31,8302951.685,1553.63407482874
1994,1994-04-01,1224130.707,229.057237786323
1994,1994-04-01,3924334.843,734.314803268965
1994,1994-04-01,1164378.177,217.876446883621
1994,1994-04-02,6324312.259,1183.39445997144
1994,1994-04-02,2238944.55,418.947463083076
1994,1994-04-02,3127210.373,585.158239982062
1994,1994-04-02,11296126.13,2113.71174191426
1994,1994-04-02,17174750.69,3213.70988426659
1994,1994-04-03,2084584.455,390.063866925452
1994,1994-04-05,1887589.119,353.202437616541
1994,1994-04-05,4052954.873,758.38196262321
1994,1994-04-07,1112845.908,208.233817116633
1994,1994-04-08,1112845.908,208.233817116633
1994,1994-04-08,8800143.824,1646.6678149001
1994,1994-04-08,2225691.816,416.467634233266
1994,1994-04-11,1479972.395,276.929895525208
1994,1994-04-12,3857589.407,721.825511792508
1994,1994-04-12,5571470.628,1042.52402554698
